MJD,PLATE,FIBERID,z,VDISP,VDISP_ERR,mag_u,mag_g,mag_r,mag_i,mag_z,flux_u,flux_g,flux_r,flux_i,flux_z,flux_y,flux_w1,o21,o21_err,o22,o22_err,hb,hb_err,o3,o3_err,o1,o1_err,ha,ha_err,n2,n2_err,s21,s21_err,s22,s22_err,sigma_o3,sigma_o3_err,sigma_hb,sigma_hb_err 
56416,6690,445,0.58866036,770.4599,155.40573,24.072273,22.867655,21.154575,20.06135,19.597284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1702795,5.504559,-4.6913624,5.277955,-6.069341,2.1406312,2.1284287,1.8057003,-44.590576,24.583931,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,239.34668,67.0744,153.59578,54.70656
56416,6690,446,0.6858695,517.5127,161.21367,21.194359,20.680117,20.390581,20.004961,19.84101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.803227,4.7446437,23.994745,5.3348107,13.72578,2.295401,42.574368,3.1108494,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,238.73317,18.463778,169.62347,28.153385
56416,6690,447,0.4538809,232.87813,25.392828,24.286604,21.533646,19.880785,19.019804,18.75066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37128156,0.775638,-0.4305272,0.7207807,0.8925388,1.2189424,1.7769742,1.2943974,-0.8018895,0.98351824,4.648631,2.5069008,-9.502896,5.331108,-0.0832759,1.2527834,0.0,-2.0,39.075382,9.802396,132.41096,51.529522
56416,6690,449,0.57261443,217.26459,40.633488,24.528828,22.274836,20.85298,19.790094,19.222755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.437604,4.3667035,-1.2249924,4.640371,2.830268,2.0352643,-1.2716454,2.261713,9.970747,15.248294,-7.639374,23.733524,-544.4511,390.80615,0.0,-2.0,0.0,-2.0,248.53705,44.31083,273.81717,73.05801
56416,6690,451,0.58858794,172.58147,37.28753,24.562778,22.240433,20.609726,19.603384,19.055645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.854605,5.3994794,11.323749,5.496938,0.19180661,0.97854793,5.5415688,2.0305512,0.28707594,19.101828,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,258.7751,56.16922,47.497604,13.569074
56416,6690,453,0.4532999,233.40065,38.260983,23.412998,22.040504,20.522087,19.645672,19.129877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4441826,1.6974963,2.9663486,1.659249,-0.20703365,0.5349126,-1.1934137,1.9395916,-3.1086147,1.7979075,1.8420763,1.3219877,0.5896768,3.4728658,0.55925393,1.995097,-12.89158,13.21991,130.99683,39.888294,31.854662,18.383215
56416,6690,455,0.45510486,137.91359,31.945738,23.071348,22.239998,20.493612,19.643211,19.257645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28893796,0.9839536,1.4902316,1.0397097,-1.7297215,1.6765887,1.0897009,1.1914582,0.97202915,1.0440656,4.8107886,4.0443344,2.4757018,1.4626579,2.7414882,1.4863489,16.921753,12.547599,74.226395,18.0177,266.4661,194.05576
56416,6690,457,0.68991756,380.08862,63.15926,24.391907,22.773775,20.96966,19.70456,18.995132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17673637,13.976806,16.767393,35.902176,9.562957,2.6401484,-3.1734924,2.5382507,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,240.68279,67.43597,360.34003,90.53473
56416,6690,459,0.61499923,272.89322,42.44465,26.33533,22.523626,20.747084,19.615864,19.108118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.50658995,1.8726832,3.9869149,1.9410697,2.0645926,3.5217543,0.8225241,1.1494138,-1.2167872,9.599913,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,96.368225,29.737728,386.57138,159.54234
56416,6690,460,0.44226012,258.49786,26.944084,23.773464,20.785532,19.16777,18.428242,17.925076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5807832,0.94343674,0.3704073,0.9575362,-1.5984554,2.1886134,1.4305398,0.8431876,-0.036668308,1.1510165,16.352139,11.174034,2.295289,2.4969137,2.8056886,2.1311247,2.4710062,2.5386124,53.764565,11.574737,344.43832,109.5678
56416,6690,461,0.4725177,234.76753,34.916943,25.032322,22.424034,20.87353,19.93318,19.494131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0259316,2.0877142,5.15194,2.1375961,-2.7666433,1.3858085,2.8251433,1.6056871,0.6993139,1.4980206,4.182031,3.114414,-4.976222,3.4943025,-1.8694594,3.811157,87.61922,50.874565,166.07301,35.510868,222.24272,78.387146
56416,6690,463,0.55292535,266.48273,58.297565,24.724957,22.158918,20.748585,19.769846,19.134254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12917.672,19234.404,-11398.808,17765.9,12.067437,4.0736275,-2.0001974,2.8545256,24.366465,11.24984,-223.04556,194.36072,87.570045,82.72931,0.0,-2.0,0.0,-2.0,621.39685,134.99245,1337.392,283.84192
56416,6690,467,0.45709455,213.68074,38.34054,24.11629,22.220003,20.508188,19.595343,19.062504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1503487,0.80540067,-0.22330113,0.6681142,-1.5636947,1.3289144,-0.017707746,0.64056045,0.84641755,0.7846365,4.6306686,4.2373405,0.7385369,1.0386481,0.0,-2.0,-0.29198185,2.0036342,44.170273,16.52316,218.28633,61.973858
56416,6690,469,0.49476528,251.76985,55.074272,23.840714,22.027407,20.494713,19.544333,19.077648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25005043,1.4394996,0.0,-2.0,0.35910296,0.81786627,1.0161494,1.0890403,-0.50144243,2.192278,0.97626126,2.4281783,-0.30487767,1.5227011,-5.052485,3.0167773,-11.62912,5.1972604,52.69046,16.7139,63.755493,37.347996
56416,6690,471,0.56794095,224.82458,41.116978,25.973263,22.361135,20.522287,19.508625,18.897303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3073606,1.4218676,1.3227358,1.3787864,-1.412043,2.8041315,-0.17898795,1.7143637,5.1784654,2.4538941,39.55875,37.115948,6.7333517,11.487046,0.0,-2.0,0.0,-2.0,94.73845,25.331985,345.6545,135.19331
56416,6690,473,0.6242982,156.34833,46.34762,23.185158,22.36612,20.763683,19.792349,19.05238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.761346,13.422848,10.837394,13.871442,-6.4255505,2.666239,0.6217058,2.1442463,20.794687,34.494522,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,533.9384,197.23141,415.92612,156.01761
56416,6690,478,0.4363116,249.66437,24.23825,22.65781,21.157972,19.402376,18.72467,18.249022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0140836,5.430189,-0.060204215,5.373751,-4.4449186,2.094077,-0.11540989,1.996132,-1.5546762,3.7859714,10.244334,7.535165,9.73267,7.7560043,-3.0464754,4.3607526,3.343967,5.474755,344.50116,126.59069,293.4952,60.50287
56416,6690,479,0.5362644,216.33736,39.527264,23.531565,22.09613,20.63838,19.628414,19.481775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68222,2.6196487,-2.436019,2.5526612,-1.7903414,1.2273293,0.040681973,1.2922369,-3.2317686,3.513688,-11.102437,6.287506,12.565758,7.6680484,-29.162449,15.211519,3.4385107,33.362583,184.55533,39.576344,102.13278,43.95882
56416,6690,485,0.60673213,58.62346,52.36762,22.725416,22.342968,20.830906,19.63113,19.030296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6829743,1.6128058,0.4191577,1.4371579,-11.259206,2.4699664,0.21587633,0.96128035,6.73959,7.638583,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,79.7832,16.503252,241.69023,46.769882
56416,6690,487,0.6150623,224.49475,39.746185,23.389425,22.730686,20.598116,19.376036,18.806883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0313659,0.93107563,0.2594847,0.87187356,-1.6802468,1.9515537,-0.40904266,0.59034926,-7.19037,4.669848,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,43.392776,11.86708,44.220142,11.515203
56416,6690,489,0.6065154,262.3466,47.37233,25.675594,22.576735,20.849667,19.751741,19.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3570507,1.0206105,2.0889096,1.0797983,1.0949599,1.1330279,-0.8415739,0.5967576,23.242737,6.82161,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,48.012276,10.3015785,47.812325,13.545668
56416,6690,491,0.71784395,250.09398,59.15791,23.904087,22.6521,21.00733,19.803217,19.282253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.769406,15.800641,-0.20513266,13.741405,-5.4763937,3.5755887,12.872327,3.3643444,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,623.9454,151.25963,252.12135,43.203735
56416,6690,493,0.6107095,305.5925,49.091534,23.192274,22.420578,20.488983,19.543346,19.058748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.404801,2.853526,-2.8075693,2.7745378,-5.0807467,2.343113,-1.1490681,1.5202054,2.470996,9.042882,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,162.03445,42.122303,337.57895,107.84828
56416,6690,495,0.63092244,187.90474,112.925545,23.611525,22.130136,21.075148,20.115097,19.727633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5952117,2.4056022,7.094982,2.476733,1.5774939,2.875177,5.2727427,1.3523277,-5.5021644,13.12973,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,147.10577,30.334896,411.89282,85.62186
56416,6690,497,0.49903685,312.117,59.71147,25.260735,21.692488,20.145206,19.223177,18.695637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2823755,1.1408999,-1.119048,0.9570123,-6.2257524,2.0599582,2.5372796,0.7935307,8.474237,4.9467225,3.7144554,2.9881961,0.0,-2.0,-0.55017793,4.059075,-4.6847396,3.792385,66.22975,13.171294,206.11157,57.512398
56416,6690,499,0.6562822,249.16573,37.971664,25.250954,22.318981,20.85479,19.626484,19.135672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6450531,7.540936,-0.006122992,7.4487777,1.325374,2.092508,1.5978309,3.6300223,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,394.40656,2.9235637,318.97998,70.539375
56416,6690,501,0.60602146,326.52582,51.406036,25.396906,22.49767,20.627903,19.480686,18.96041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.60979575,1.682702,-1.4918102,1.6893107,-3.766262,2.9029832,0.18552189,1.112552,9.946338,10.820426,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,110.91985,17.330482,439.61914,133.8774
56416,6690,503,0.6399296,232.47261,63.29502,23.159029,22.098406,20.546888,19.332394,18.816517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094727814,1.9851456,4.6358843,2.1192596,0.33556563,0.90640557,2.2156947,1.2941738,1.4950933,18.311998,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,122.67072,36.135197,66.141846,23.660156
56416,6690,505,0.5227375,120.025764,43.027702,25.256874,22.389389,20.593746,19.686563,19.312614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8640957,1.74842,0.03279446,1.7830355,0.54170007,16.645712,2.2138596,1.7290965,-2.5079803,1.9766037,-0.098360926,4.7386694,-4.4312205,6.6318,5.3527346,14.480239,7.0271673,8.9141,152.25179,46.466045,11.832775,103.402626
56416,6690,507,0.56988126,244.2187,35.83537,25.314661,22.781786,20.792404,19.55515,19.183767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.762213,1.716259,1.2725272,1.7972265,1.5939013,2.4531603,-2.5487983,1.8542676,3.9176466,3.6343553,25.789997,24.91635,-17.574945,17.78169,0.0,-2.0,0.0,-2.0,126.15743,37.9092,225.61871,53.027973
56416,6690,509,0.643277,239.54918,52.459015,26.650213,22.35636,20.959538,19.781185,19.230774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7221509,3.1475294,0.02245579,0.22019905,-8.237667,2.2840376,0.027034167,0.24894057,1.8374174,5.370331,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,11.235057,9.798083,262.19388,44.031193
56416,6690,511,0.44128352,396.1827,43.560604,17.453495,15.588091,14.701873,14.300977,13.986093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,19.88255,23.178684,328.57248,54.21713,-49.406372,28.135185,269.64587,36.555786,308.33984,40.434505,81.23825,2.3383412,56.326664,8.534963
56416,6690,515,0.6123833,146.40248,55.26284,24.63467,22.14113,20.903439,19.88291,20.118464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.500892,3.1938322,14.870484,3.2852578,21.746544,1.7977477,5.952189,1.4732343,20.770947,10.553162,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,181.26427,24.755636,145.69804,12.78013
56416,6690,517,0.5553056,204.26913,63.732883,22.505116,21.914953,20.410776,19.616924,18.883026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.884707,1.9947206,1.8247292,1.6507725,-1.4462771,0.59735954,3.6874723,1.6388283,-2.5974107,4.4627037,-10.113237,11.371877,12.670393,9.004747,0.0,-2.0,0.0,-2.0,139.65083,38.118645,39.25226,10.556912
56416,6690,519,0.54751074,219.46272,36.53149,23.730417,22.350254,20.874735,19.865294,19.635118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4833956,3.0218024,6.38283,3.149353,-4.0837655,1.9665897,-0.7372896,1.7275908,-1.4019481,3.0085862,-0.21873403,12.391146,-18.438515,14.486605,-6223.848,7621.606,0.0,-2.0,230.32384,47.609825,295.83438,96.251434
56416,6690,521,0.641724,307.2777,50.4328,24.69052,22.423075,20.712727,19.541626,19.046799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.463245,40.489483,-44.137043,36.888992,-2.9546478,2.47644,-0.10202122,2.9201012,-46.495213,93.20497,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,647.3656,187.17274,305.3527,78.11652
56416,6690,523,0.63854665,205.41794,32.80197,26.513535,22.161312,20.242718,19.066689,18.56816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21865968,0.80647534,0.12134971,0.8359417,-0.40992463,3.3641517,1.5309764,0.7850507,-7.1830716,8.390447,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,38.94699,12.236177,635.54694,306.5264
56416,6690,525,0.59594584,787.9513,192.26936,23.318972,21.675936,20.464855,19.576893,19.082352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.072466,1.7717905,13.762463,1.9068552,13.229028,2.2945907,16.465195,1.7561084,-0.9392549,3.4740899,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,106.91084,11.184259,179.27417,24.2011
56416,6690,527,0.66590375,183.09831,42.418537,23.601011,22.49746,20.975172,19.8688,19.380531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.084743,4.8314266,4.41154,4.6964912,0.10721606,2.4030378,9.197349,2.8851583,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,256.66147,35.781155,427.89664,88.143745
56416,6690,529,0.6060189,266.44614,43.918106,25.91048,22.029875,20.515656,19.30223,19.010386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2941455,1.0932683,1.3585051,1.0342484,2.8718975,2.1246235,0.38472298,0.73865825,-0.10834652,4.715843,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,58.14532,14.400561,273.71777,111.75835
56416,6690,531,0.60715765,191.36513,47.38791,24.439976,22.173693,20.353844,19.372948,19.018856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6170226,0.9163813,0.290442,0.9277359,6.115612,2.3186028,0.35419244,0.7650055,28.208078,12.478286,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,49.43296,12.42854,293.11823,97.35597
56416,6690,533,0.6353208,326.56506,64.94199,24.280624,22.835888,21.342752,20.210571,19.754486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7614362,2.6710439,4.764664,2.7526422,-3.2551818,1.7524226,1.9797448,1.5917859,4.532438,18.783098,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,191.79684,51.11003,251.02574,57.639187
56416,6690,535,0.4439182,238.74678,57.39968,25.203491,22.471088,20.933315,20.064676,19.820068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3999249,1.9305621,0.23402666,1.8843446,3.03734,2.9159718,1.2513152,1.3355747,0.0075876736,2.1672068,21.259766,11.129932,-7.8970146,4.6783524,-3.4168365,3.7352169,-0.96936566,4.6418185,183.39307,45.865017,782.37646,252.4938
56416,6690,537,0.6796621,308.7003,120.60454,23.704159,23.712988,21.408926,19.954292,19.837738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6318986,5.1664166,2.1212578,5.018014,-6.098158,2.2680688,5.5753393,2.4509416,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,331.26038,114.80676,383.31848,105.050156
56416,6690,538,0.59252936,324.90793,48.55177,25.651134,22.792095,21.024523,19.856113,19.529467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0310435,1.1435318,2.0365996,1.0316355,-2.0167418,1.4348516,-1.0027474,0.6891571,3.1947138,2.4429739,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,49.024307,9.597408,173.87643,60.505634
56416,6690,539,0.63489574,226.57507,42.780903,23.94496,22.915503,21.150066,19.84065,19.246754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60413826,8.897473,1.1166596,8.867584,-4.1076555,3.159641,3.8988,2.687291,48.527645,49.053806,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,464.39334,133.8966,603.71643,286.6473
56416,6690,541,0.5386214,133.97292,76.018295,24.83862,22.038097,20.738977,19.765175,19.545576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81957537,0.6996131,0.8896845,0.6993103,-5.3644295,2.3104837,-0.8974647,0.5811864,0.99654615,1.9261092,15.740978,9.056214,2.683216,3.751085,-9.171288,10.52727,-11.068216,11.535135,39.43624,12.64812,265.0031,53.373962
56416,6690,545,0.5102479,288.2741,30.14177,24.656496,21.348778,19.746687,18.85497,18.284021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.401673,4.1297083,-2.6567645,4.0164266,6.595734,2.1321712,4.949261,1.9651223,1.7088124,4.5136833,8.056543,5.854879,-5.099348,7.536118,-11.219383,12.358256,19.590717,16.129751,338.91605,85.93587,279.85495,70.9902
56416,6690,547,0.50919485,222.37921,46.99788,25.806911,22.15818,20.85971,19.872145,19.41377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186598,0.86652935,0.43066093,0.82552963,3.4978473,1.6126518,0.96699196,0.8679714,2.3143039,1.369542,9.594043,4.262126,1.2986566,2.288998,-2.0943506,3.960531,7.8970866,6.6788993,91.362465,24.941736,216.94029,71.02315
56416,6690,549,0.5112457,176.0595,32.201893,26.844893,21.623348,20.327604,19.502884,18.964712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.303129,2.913339,7.34498,3.0223196,0.64890474,0.8333668,-0.5688726,1.3853836,0.57835144,3.4451916,16.265205,7.24179,-5.5652246,9.928387,0.50487167,9.031365,15.188992,12.143755,230.5385,49.516487,67.272446,18.59717
56416,6690,553,0.5474416,234.49725,59.27959,22.606426,22.715347,20.887144,19.71587,19.181171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18667,7.892248,-0.48840326,7.7333865,-1.4570339,1.980005,-2.5368373,1.9752858,-2.6331785,3.901206,10.065997,14.722182,4.379471,15.654125,1355.9836,7885.686,0.0,-2.0,346.6117,64.889435,346.9967,146.79778
56416,6690,555,0.5469581,248.44087,37.179153,25.429977,21.995087,19.695171,18.612362,18.256554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56400836,2.150247,0.5238626,2.34033,-4.3122926,1.6563598,0.9842335,1.5062814,2.974429,3.1842487,12.178025,9.942973,-5.027219,11.806753,-4961.612,6749.301,0.0,-2.0,204.53226,53.66233,176.4016,57.5268
56416,6690,557,0.5379052,82.87839,35.58412,22.566309,21.591127,20.063257,19.286541,18.81096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1728103,2.4732962,7.468955,2.6779811,-2.0791378,1.8833792,2.3873482,1.2188015,-0.5963191,2.8293025,25.184196,8.92106,-2.3299127,9.327068,3.199059,16.91951,7.657505,23.00239,171.8848,37.298447,276.0683,80.85054
56416,6690,559,0.6369757,357.7142,67.59725,22.334826,23.153946,21.208057,20.116398,19.625015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.04364,180.53548,191.60709,190.70267,-5.836857,1.9571677,0.015370639,3.057821,223.67346,159.29277,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1007.0444,285.1913,278.0616,72.414536
56416,6690,561,0.53498924,329.9153,122.804726,24.651323,22.729525,21.012989,19.96618,19.339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.567232,1.7220181,2.7998655,1.6546454,-2.679278,2.690319,-0.12546158,1.3986491,0.48920605,3.2210393,8.162503,14.787799,11.8624935,9.456178,-2.0457194,23.86312,-4.8878384,20.6445,109.88376,31.764555,425.49744,171.00253
56416,6690,563,0.58053297,268.52072,127.79569,24.32702,22.092093,20.511873,19.599566,19.26214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,3.4983733,1.8146827,1.2642545,0.78152776,-7.428385,3.891819,48.637497,141.68341,0.0,-2.0,0.0,-1.0,0.0,-1.0,43.88777,12.184336,219.48389,103.27065
56416,6690,565,0.54438174,214.34128,28.804293,22.602047,21.849613,20.385262,19.410816,19.023602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.568397,4.5710993,-4.6107216,4.6868215,-6.690356,2.6972492,0.71804124,1.8320975,4.301949,4.9597106,4.162689,21.334955,10.125003,16.369953,-254.06255,112.0485,3066.003,2991.4983,333.21634,58.006016,668.56323,160.85507
56416,6690,567,0.56520253,198.94498,34.384758,24.929543,22.848137,20.906507,19.762548,19.42242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5356431,6.154663,2.7024014,6.619083,-6.89947,2.8719907,1.5792834,2.0639105,1.9481282,6.139568,6.922632,17.071058,-24.80983,29.61685,0.0,-2.0,0.0,-2.0,395.59515,154.2509,258.91467,56.932365
56416,6690,568,0.5933704,200.46272,35.96868,23.36653,22.11811,20.814611,19.827267,19.462238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.237408,14.212243,-7.6727705,14.556616,-4.527868,2.8933334,-2.5669856,3.3014164,-6.6731405,18.60906,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,531.34686,22.292952,382.23483,15.203028
56416,6690,569,0.5390084,223.20802,47.37752,24.050226,22.12209,20.732206,19.795124,19.44786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045854352,0.69368255,0.0834656,0.7235283,4.130313,2.179852,0.32253495,0.74156725,1.6154994,1.9258856,2.9165757,8.1675625,-5.094326,10.737542,-17.014666,10.523592,0.60490537,13.538219,47.66989,13.207807,260.26462,93.89906
56416,6690,573,0.44181025,197.13605,26.222462,24.415417,21.605352,20.016273,19.24633,18.760279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.669637,0.7987938,1.2434413,0.8300203,-0.7363454,0.73597986,1.1029133,0.764934,-0.40981424,1.0388176,-2.9008663,2.290159,-0.050397184,1.6083573,-0.21905887,2.6785343,-1.5193896,1.799291,72.40791,10.907637,58.94464,16.441883
56416,6690,574,0.45928407,183.4689,25.386435,22.8914,21.78498,19.978601,19.122791,18.621641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.463603,12.482001,-17.245764,12.793938,-0.7700058,1.0314934,-4.179493,2.6323702,-1.2037243,4.567631,-0.4860709,1.7093418,-4.36921,4.7323217,-17.043995,10.94135,7.109806,8.783785,544.76746,151.97762,95.01118,21.035221
56416,6690,575,0.5640541,233.2943,36.00281,23.178972,22.653997,20.786774,19.78102,19.358915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1047888,5.0314217,20.9005,5.334839,9.683952,3.4830043,14.038339,2.1128712,-0.98497725,4.747212,10.26553,13.136712,33.90021,27.056406,0.0,-2.0,0.0,-2.0,255.36252,30.588682,213.69547,57.54616
56416,6690,577,0.5425342,258.29144,34.805233,24.586702,22.597397,20.725899,19.681925,19.38236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.526741,3.747549,5.2223516,3.757514,1.4292225,1.7341267,1.181306,2.0628371,-3.6105375,5.436355,-2.9999368,11.55243,7.1697783,12.651154,-40.496605,33.53279,-56.447315,129.54645,277.34222,76.232445,344.35724,109.62694
56416,6690,579,0.56546545,142.78323,25.515226,23.597357,21.694733,20.317097,19.478832,19.313032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647195,3.763754,9.5423155,3.9854069,2.3338444,3.4651816,12.268322,2.010901,3.8135464,4.405145,32.953056,21.830471,-2.1591008,23.845133,0.0,-2.0,0.0,-2.0,254.10857,35.898407,364.71246,62.336487
56416,6690,580,0.5876013,199.13037,35.198856,23.203783,22.026442,20.431492,19.361025,19.124722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90127105,1.3482282,1.4818138,1.2101252,2.798717,2.964641,0.8242159,1.1840973,4.0204706,4.0957284,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,67.76759,15.13741,239.08844,97.36963
56416,6690,581,0.47103095,230.58916,47.89475,25.294806,21.799488,20.202585,19.283882,18.838844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3890474,1.0202242,4.129321,1.0790601,3.1825397,1.4557183,2.6291068,1.0922434,-0.21493158,1.1567948,4.0064697,2.9761565,2.9183464,2.369116,-1.2471966,2.4423532,0.017863786,2.5524573,96.20497,17.408009,238.98782,86.7691
56416,6690,583,0.51277065,344.6382,34.794945,26.058672,21.698055,20.094538,19.098404,18.65986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3808721,1.6684455,0.9377742,1.6552548,1.2046728,1.8527384,-1.1529424,1.3148373,-1.8431984,2.4352643,1.451202,5.056639,2.8200781,9.266872,-0.3275758,9.490133,1.5913907,11.728713,178.05675,48.517403,329.61447,113.96855
56416,6690,585,0.53519523,167.00586,52.80068,22.736542,22.72074,21.366411,20.30674,19.85126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648335,2.5420554,2.2261188,2.196591,-3.6836903,1.2791191,1.8404711,1.2760268,2.870835,3.081478,5.5763106,6.996018,0.79475296,5.6881485,-1.4316311,17.53873,9.362585,19.035263,178.76242,48.612247,177.43024,35.772686
56416,6690,586,0.6055119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5553212,4.720162,-0.71776825,0.4149886,0.30971065,0.8283274,-0.09024051,0.2969018,-0.8066218,1.769952,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,18.137358,13.601369,100.3502,67.822914
